id,keywords
11070,"['erotic', 'one-nightstand', 'long', ""manofone'sdream"", 'telephon', 'bestfriend', 'call']"
409903,[]
295588,"['sport', 'famili']"
429174,[]
326420,[]
391663,"['literatur', 'biographi', 'writer', 'thirdreich', 'womandirector']"
360998,"['metamorphosi', 'kafka']"
406449,"['warcrim', 'nation', 'war', 'genocid']"
99247,[]
116248,"['suicid', 'vampir', 'teacher']"
142797,[]
157898,['oldermanyoungerwomanrelationship']
426670,[]
127146,"['pregnanc', 'pre-cod']"
130980,[]
3003,"['basedonnovel', 'dinosaur']"
421758,"['worldwarii', 'christmastre', 'christma']"
387938,[]
149336,[]
144939,[]
117422,"['teenag', 'novelist', 'publish']"
446493,[]
126127,"['roommat', 'taxidriv', 'tenement', 'apart']"
132597,"['marriagepropos', 'rooster', 'wed', 'dog', 'fiesta']"
173557,[]
22519,[]
16612,"['dancer', 'silentfilm']"
402582,[]
456348,['batman']
24590,[]
85463,[]
413467,[]
395965,['nicotin']
65386,[]
238869,[]
14555,"['pari', 'womandirector']"
278095,['womandirector']
295823,[]
348858,[]
309739,[]
338517,[]
154972,"['brotherbrotherrelationship', 'brothersisterrelationship', 'worldwarii', 'arrangedmarriag', 'forbiddenlov', 'rotterdam', 'secretlov', 'germanoccup', 'oldermanyoungerwomanrelationship', 'bomb', 'duringcreditssting']"
260584,['womandirector']
20885,[]
53739,[]
395914,[]
79733,[]
241863,[]
438635,[]
9990,['dalla']
131039,[]
369524,"['comedian', 'age', 'insult']"
408381,"['mother', 'son', 'familyrelationship', 'relationship', 'parent', 'trap', 'car', 'suv', 'sufferingpar']"
416987,"['cabin', 'deathoffath', 'realityshow']"
411005,"['taxi', 'drug']"
416127,['exorc']
340215,"['brotherbrotherrelationship', 'fathersonrelationship', 'kidnap', 'blackmail', 'cabin', 'father-in-law', 'marriag', 'surpriseend', ""alzheimer'sdiseas"", 'flashback']"
425488,[]
401065,"['gay', 'ghosthunt', 'axemurd', 'lgbt', 'ghost', '1910s', 'inspiredbyatruestori']"
255898,[]
424145,['st.petersburgrussia']
347786,"['unhappi', 'womandirector']"
77185,[]
31119,"['mutat', 'alien']"
390293,"['food', 'sustain']"
30633,[]
447091,[]
130300,[]
111042,[]
416951,"['biographi', 'histori']"
338227,[]
252034,[]
198646,[]
11396,"['pari', 'africa', 'treasur', 'pilot']"
274991,[]
160124,[]
49579,[]
38332,[]
49574,[]
126555,['womandirector']
78595,[]
57204,"['bar', 'celebr', 'hockeyplay', 'parti', 'love', 'athlet', 'gang', 'threat']"
152989,[]
4644,['independentfilm']
349177,[]
2132,"['nightclub', 'lover', 'blond']"
50332,['holiday']
23594,[]
325111,[]
80211,"['femalenud', 'weekend', 'stripclub', 'u.s.navi', 'nerd', 'teenmovi']"
62399,[]
70172,[]
16058,"['rivalri', 'melbourn']"
107808,['sport']
62196,[]
201429,['easterngermani']
55740,[]
411518,[]
94340,"['australian', 'womandirector']"
37022,[]
10960,"['examin', 'alienlife-form', 'escap', 'soldier', 'scientist']"
32888,"['femalenud', 'sport', 'sequel', 'wed', 'ski', 'skiresort']"
26510,[]
35320,[]
125302,[]
55733,[]
55728,['womandirector']
18043,['love']
44015,['independentfilm']
19675,['independentfilm']
55738,[]
55734,['sport']
82377,"['holiday', 'womanreport', 'christma']"
44762,['independentfilm']
318348,[]
20473,['android']
20564,['independentfilm']
15075,['independentfilm']
38966,"['handcuff', 'amnesia', 'tiedup']"
14543,"['behindthescen', 'fancultur', 'visualeffect']"
42306,[]
24881,"['self-awar', 'self-discoveri', 'onlychild', 'familyrelationship']"
55694,"['beach', 'wish', 'bottl', 'bikini', 'contest']"
59807,"['independentfilm', 'womandirector']"
39084,[]
71288,[]
55769,['independentfilm']
44593,[]
10572,"['competit', 'run', 'sportsteam', 'racingcar', 'saboteur']"
34167,['independentfilm']
45249,[]
393196,"['tvmovi', 'christma']"
41301,[]
30118,['independentfilm']
76059,[]
387999,[]
26264,[]
256109,[]
347630,['kidnap']
15285,['independentfilm']
94532,[]
86231,[]
177085,"['alcohol', 'sex', 'self-discoveri', 'friendship', 'drugus', 'relationship', 'divorc']"
33586,"['humananimalrelationship', 'independentfilm', 'dog', 'girldogrelationship']"
47893,['independentfilm']
215579,"['spi', 'europ', 'special', 'nonsens']"
18866,"['femalenud', 'sex', 'independentfilm']"
119457,[]
55715,['sport']
34203,[]
78387,[]
50492,"['work', 'inherit']"
263029,['latenight']
328212,[]
44417,[]
209379,[]
16875,['student']
20148,['independentfilm']
19580,['prequel']
299513,[]
394045,[]
80147,[]
39026,[]
17871,['stand-upcomedi']
50161,"['carrac', 'race', 'fastcar']"
76706,[]
55712,"['poison', 'terrorist', 'colleg', 'water', 'independentfilm', 'student', 'explos', 'veteran']"
83079,"['sex', 'nuditi', 'nightmar', 'musicvideo', 'concert']"
63447,[]
225762,[]
55710,[]
69621,[]
100634,[]
48281,[]
317925,[]
41709,"['comput', 'rivalri', 'univers']"
127497,[]
160234,[]
257439,[]
74415,"['music', 'womandirector']"
48962,[]
46712,[]
54144,[]
390059,['marriagepropos']
24791,['aumshinrikyo']
111913,['aumshinrikyo']
383001,[]
39962,"['cat', 'anim']"
118015,[]
20946,[]
244575,[]
8128,"['jealousi', 'magic', ""sorcerer'sapprentic"", 'apprentic', 'middleag', 'raven']"
429070,[]
56525,[]
271234,[]
177950,[]
332512,[]
347382,[]
246438,[]
80178,[]
59529,[]
248223,"['student', 'devil', 'catastroph']"
302150,"['assassin', 'plannedmurd', 'betray', 'surviv', 'escap', 'teenagegirl', 'drugaddict']"
260522,"['fanat', 'teencomedi']"
45887,['alien']
23764,"['winter', 'german', 'littleboy', 'antisemit', 'neighbor', 'onewordtitl', 'jewish', 'soldier', 'flashback', '1940s', 'worri', 'short']"
250251,[]
206591,[]
216046,"['poetri', 'reveng', 'murder']"
31772,"['music', 'littlepeopl']"
398920,[]
400796,[]
362844,[]
429107,"['immigr', 'darkcomedi', 'billionair']"
164144,"['hollywood', 'blacklist']"
425931,"['possess', 'demon']"
448448,[]
214256,"['lighthous', 'hous', 'hell', 'afterlif']"
437941,[]
26873,[]
43414,[]
28013,"['londonengland', 'prison', 'bangkok', 'thailand', 'father', 'escapefromprison', 'escap', 'miniseri', 'drug', 'missingfath']"
81604,['basedonmythsorfolklor']
266135,['communist']
51299,"['sport', 'cycl']"
117878,[]
36264,[]
57813,[]
203665,['womandirector']
47033,[]
39346,['ghost']
114047,[]
51000,[]
65595,[]
270908,[]
63899,[]
138724,[]
98581,[]
89070,[]
40194,[]
421550,"['reveng', 'money', 'crime']"
66084,[]
37851,[]
36699,[]
53268,[]
62732,[]
47812,[]
36698,[]
37656,[]
16269,"['poker', 'gambl', 'martialart', 'cardgam', 'stunt', 'headinjuri', 'bloodsplatt', 'shootout', 'blood', 'bulletwound', 'violenc', 'pokergam', 'millionair', 'triad']"
16322,[]
14210,[]
41978,[]
456781,"['bountyhunt', 'tvrat', 'realityshow', 'druglord']"
425961,[]
18575,[]
24769,[]
38373,"['rape', 'helicopt', 'winter', 'sniper', 'bosniaandherzegovina', 'villag', 'armi', 'bosnianwarof1992-1995', 'murder', 'atroc']"
324852,['minion']
408292,[]
361597,"['war', 'bulgaria', 'soldier', 'iraqwar', 'terroristattack', 'polish']"
299001,[]
375746,[]
441826,[]
102935,"['biographi', 'womandirector']"
376934,[]
87296,[]
62978,[]
351067,"['hike', 'stagnight', 'argentina', 'hangov']"
376391,[]
333667,"['guitar', 'naiveti', 'musician', 'rock', 'villag', 'anim', 'anthropomorph', 'dog']"
44839,[]
145760,['plasticin']
62688,['sport']
30619,"['terrorist', 'kidnap', 'arrest', 'caraccid', 'illegaldrug', 'unofficialremak']"
213321,['miniseri']
72203,[]
77759,[]
77762,[]
364150,[]
20883,[]
51191,[]
72211,[]
104674,"['exploit', 'romanticrivalri', 'swamp']"
413762,"['flood', 'sorrow', 'fatherdaughterrelationship', 'death', 'familyfarm', 'womandirector']"
381054,['womandirector']
349138,[]
44217,"['shanghai', 'familysaga']"
96458,[]
47798,[]
262975,[]
401164,"['sport', 'loneli', 'comingofag', 'boyfriend', 'injuri', 'motherdaughterestrang']"
137801,[]
57776,[]
72611,[]
118144,[]
40886,[]
264356,[]
80617,[]
294682,"['agricultur', 'food', 'natur']"
74535,['music']
81213,[]
415132,[]
56147,"['assassin', 'monster', 'hell', 'betray', 'swordandsand', 'hercul', 'peplum', 'militarycoup']"
67742,[]
384371,[]
380438,[]
17101,"['anim', 'bleach']"
153556,[]
320311,[]
456187,[]
203780,[]
41493,['womandirector']
71186,"['corrupt', 'rape', 'grandfath', 'polic', 'vigilant', 'cover-up', 'reveng', 'rifl', 'policeoffic', 'sharpshoot', 'revengekil']"
452922,[]
62999,[]
41957,[]
71381,[]
63930,[]
16331,"['wyom', 'justic']"
10917,"['childabus', 'deathpenalti', 'ontherun', 'teenageprostitut', 'flashback']"
93461,[]
62643,[]
288126,"['coldwar', 'kgb']"
64199,[]
18221,"['nasa', 'space', 'independentfilm', 'astronaut', 'spacest', 'imax', 'womandirector', '3d', 'short']"
288977,['miniseri']
438446,[]
424208,[]
21038,"['prison', 'warcrim', 'prisonersofwar', 'prisonescap', 'prisonbrawl', 'unionsoldi', 'confederatesoldi', 'americancivilwar']"
390319,['womandirector']
188996,[]
406107,"['sleep', 'socialwork', 'supernatur', 'creatur', 'ancientevil', 'mysteriousdeath']"
29361,[]
56820,[]
71322,[]
57779,[]
56759,"['music', 'liveconcert']"
59290,"['magneticfield', 'radiationsick', 'disasterfilm']"
26920,"['secretfromfamili', 'secretlif', 'walkingonroof', 'basedonvideogam', '15thcenturi']"
418047,"['chaostheori', 'scienc']"
102197,[]
139300,"['gambl', 'russian', 'friend', 'money', 'lasvega', 'moscow']"
73144,[]
144712,['christma']
164502,[]
39137,"['flower', 'plant', 'biolog', 'evolut', 'scienc', 'naturalselect', 'botani']"
340155,[]
53945,"['parrot', 'treasurehunt']"
61139,[]
143380,[]
71382,[]
63838,[]
62721,[]
20884,[]
64805,[]
67545,[]
18457,[]
38329,[]
26841,[]
206648,['mexico']
421741,[]
25571,"['electromagneticpuls', 'virtualr', 'independentfilm', 'boardinghous', 'boatchas', 'bestfriend', 'goldengatebridg', 'chainsaw']"
82077,"['reveng', 'mafia', 'monasteri', 'filicid']"
197057,"['multiplecharact', 'surreal', 'hangov', 'vodka']"
143005,[]
53086,[]
62997,[]
62731,[]
336484,[]
160046,[]
90001,[]
186766,[]
77060,['music']
406808,[]
439154,[]
402907,[]
375183,"['fathersonrelationship', 'father', 'death']"
375867,['womandirector']
363992,"['basedonnovel', 'client', 'biographi', 'scam', 'ponzischem']"
146414,[]
37695,"['policeoffic', 'moscow']"
17210,[]
159810,[]
95190,[]
195065,['jungl']
227462,[]
76438,[]
27283,"['ukrain', 'lesbianrelationship', 'lesbian']"
52891,[]
29299,[]
14650,[]
22495,[]
68954,[]
19312,"['alien', 'experimentgonewrong']"
57207,[]
62787,[]
51275,[]
111332,[]
34417,['independentfilm']
420481,['wed']
69976,[]
35908,['fallenangel']
30203,['tv']
51267,[]
61293,[]
78323,[]
55998,[]
69097,[]
77473,['short']
24660,[]
24675,[]
24960,[]
24357,[]
96231,['georgia']
100791,[]
24914,[]
24959,[]
74779,[]
148331,[]
77094,['businessstart-up']
148347,[]
107170,[]
26792,['warinafghanistan']
37603,[]
444623,[]
79833,[]
196633,[]
64502,[]
56383,"['reveng', 'axemurd', 'videonasti']"
46018,"['newyork', 'prostitut', 'pimp', 'cop', 'blaxploit']"
30870,"['cat', 'orgi', 'filmdirector', 'nightmar', 'chainsaw', 'pig', 'insan', 'delus', 'gore', 'cannib']"
63624,[]
154028,[]
19715,[]
85398,['eroticmovi']
93890,"['grindhous', 'zombi', 'snakevenom']"
41313,"['oddbal', 'surreal', 'humor', 'music', 'surreal', 'comedi']"
27300,[]
400465,"['nazi', 'adolfhitl', 'satir', 'mockumentari']"
416445,[]
66706,['antholog']
31263,"['monster', 'professor', 'bigfoot', 'swamp', 'sequel', 'independentfilm', 'creaturefeatur']"
50958,"['exploit', 'breast', 'womandirector']"
187537,[]
109481,"['ball', 'music', 'dress', 'model']"
86594,[]
74829,"['snake', 'uncl', 'satan', 'tortur', 'battl']"
73241,[]
339445,[]
264080,"['airplaneaccid', 'sabotag', 'tvmovi', 'disasterfilm', 'supersonicjet']"
264081,[]
47444,[]
63087,['alien']
84760,"['mutant', 'post-apocalypt', 'dystopia', 'newyorkc', 'robot']"
113158,[]
409421,"['3d', 'anim']"
160793,[]
44592,"['dinosaur', 'lostworld']"
31125,['bikerfilm']
28590,"['dinosaur', 'astronaut', 'prehistoriccreatur']"
28445,[]
134732,[]
43241,['giantman']
85854,"['giantlizard', 'vike', 'giantmonst']"
118155,[]
39402,"['guard', 'stickfight', 'hercul', 'peplum']"
42576,"['gorilla', 'mytholog', 'atlanti', 'palac', 'boulder', 'hercul', 'romanmytholog']"
154371,[]
89998,"['outerspac', 'spaceopera']"
63088,"['flyingsauc', 'airforc', 'remak', 'alien', 'independentfilm', 'teenag', 'tvmovi', 'militari', 'disembodiedhand']"
127186,['beatnick']
42743,[]
39400,"['greekmytholog', 'basedonmythsorfolklor', 'hercul', 'argonaut']"
89763,[]
109097,"['teenag', 'strangler']"
31258,"['danc', 'exploit', 'bikini', 'madscientist', 'bmovi', 'scientist']"
25953,[]
61702,"['moon', 'spacetravel', 'astronaut']"
43097,['alibi']
92809,[]
198558,[]
22749,"['hunt', 'mostdangerousgam']"
186584,[]
31118,[]
31286,"['hollywood', 'cultdirector', 'pornograph']"
278758,"['sanfrancisco', 'airport', 'failedtvpilot']"
42786,['juveniledelinqu']
89993,['femalewrestl']
161088,['delinqu']
31123,[]
84643,"['surveil', 'deathray']"
29871,"['mexico', 'vampir', 'wrestl']"
109122,"['monster', 'spaceship', 'alien', 'bmovi', 'decapit', 'crash', 'astronaut', 'alieninvas', 'creaturefeatur']"
84720,"['pianoteach', 'revengemot', 'exploitationfilm', 'deformedman', 'blindwoman', 'viciouskil']"
47001,"['ranch', 'grave', 'psychic']"
49379,[]
43312,"['monster', 'reincarn', 'supernatur', 'murder', 'creatur', 'psychic', 'alcohol', 'seamonst', 'amusementpark', 'hypnotist', 'occult', 'prehistoriccreatur']"
43228,"['experi', 'maddoctor', 'psychologist', 'werewolf', 'teenag', 'hypnot']"
20932,"['jealousi', 'winter', 'magic', 'russian', 'fairytal', 'stepmoth', 'love', 'money', 'motherdaughterrelationship', 'oldman', 'wed', 'younggirl', 'lesson', 'truelov']"
162042,[]
31240,['spi']
62855,"['princ', 'superhero', 'space', 'alien']"
42794,"['beach', 'monster', 'slumberparti']"
31254,['alieninvas']
3210,"['experi', 'mous', 'scientist']"
87874,"['arizona', 'skeleton', 'nativeamerican', 'werewolf', 'archeologist']"
31382,"['witch', 'burningofwitch']"
40804,['giantmonst']
31129,[]
28820,"['octopus', 'sharkattack', 'watermonst', 'grindhous']"
84633,"['knight', 'mediev']"
449503,"['nurs', 'fbi', 'reveng', 'shootout', 'hospit', 'mysteriousstrang', 'internationalintrigu']"
31276,"['soul', 'grimreap']"
31244,['episodefilm']
31134,[]
48209,"['shakespear', 'basedonplayormus', 'ghoststori']"
31392,"['island', 'spider', 'strand', 'cabininthewood', 'creaturefeatur']"
77889,"['femalenud', 'monster', 'nuditi', 'mutat', 'grandfathergranddaughterrelationship', 'superstit', 'murder', 'interracialrelationship', 'independentfilm', 'humansacrific', 'decapit', 'surpriseend', 'severedhead', 'tropicalisland']"
423988,"['experi', 'pilot', 'physicist', 'basedonshortfilm', 'parallelworld']"
316154,"['amput', 'kidnap', 'post-apocalypt', 'dystopia', 'exil', 'drugus', 'cannib', 'cultlead']"
392788,"['warinafghanistan', 'femalesoldi', 'womandirector']"
452142,[]
281338,"['basedonnovel', 'sequel', 'talkinganim', 'ape']"
357530,[]
412818,[]
30885,"['vampir', 'lesbian']"
69161,"['mexicanstandoff', 'mercenari', 'bullettim']"
414455,[]
371743,"['basedonnovel', 'worldwarii', 'southcarolina', 'womandirector', '1940s']"
224404,"['comingout', 'gayleadcharact']"
293768,"['mother', 'singlepar', 'waitress', 'kidnap', 'strongwoman', 'louisiana', 'chase', 'polic', 'carcrash', 'caraccid', 'singlemoth', 'park', 'carchas', 'mothersonrelationship', 'childkidnap', 'abduct']"
102041,['titan']
22502,[]
117751,"['hotel', 'passport', 'van', 'chef', 'bandsing', 'socialservic', 'malayalam']"
161337,"['pari', 'franc', 'vampir', 'night', 'womanwithgun', 'werewolf']"
141461,"['martialart', 'kungfu', 'sword', 'swordfight']"
452413,[]
351868,['psychopath']
76116,[]
368342,[]
68553,[]
407575,"['gambl', 'babi', 'sistersisterrelationship', 'peru', 'drink', 'policewoman']"
4820,"['worldwarii', 'burma']"
319966,['womandirector']
456956,[]
329255,[]
40420,[]
450225,"['british', 'drama', 'comedi']"
391709,['hangman']
341689,[]
396398,[]
354287,"['journalist', 'basedonnovel', 'afghanistan', 'exposé', 'fictionalizedhistori']"
249233,['stand-upcomedi']
35464,[]
358083,[]
297948,[]
347760,[]
13741,[]
15449,[]
187672,[]
57382,[]
297680,['foundfootag']
329013,"['thriller', 'epidemia']"
425383,[]
77460,[]
73311,[]
438493,['biographi']
44386,"['surreal', 'drama', 'surreal', 'filmmak']"
19221,"['neighbor', 'nervousbreakdown', 'apart', 'unemploy']"
44960,"['kidnap', 'joke', 'halloween', 'practicaljok', 'killerclown', 'evilclown', 'canuxploit']"
454361,['stand-upcomedi']
456193,['stand-upcomedi']
174374,[]
274388,[]
413579,['music']
11842,"['samurai', 'arizona', 'sword', 'spaghettiwestern']"
60794,"['madrid', 'prostitut', 'privatedetect', 'neo-noir']"
79599,[]
369894,"['nervousbreakdown', 'attic', 'womandirector']"
424235,[]
77770,[]
424971,[]
412363,['womandirector']
447061,"['time', 'sequel', 'love', 'romanticcomedi']"
448449,"['career', 'biographi', 'music', 'addict', 'documentari', 'drug', 'famili', 'referencetowhitneyhouston']"
339964,"['shapeshift', 'futur', 'utopia', 'spacetravel', 'divers', 'basedoncom', 'alien', 'alienplanet', 'independentfilm', 'energi', 'alienabduct', 'genocid', 'parallelworld', 'politicalintrigue\xa0', 'pacifist', 'spaceopera', 'militari', 'governmentag', 'marketplac', 'trappedinspac', 'federalgovern', 'uniti']"
95414,"['dccomic', 'basedoncom', 'superpow', 'superhumanstrength']"
146072,"['superhero', 'superpow']"
25525,"['outerspac', 'suicidemiss', 'reptilian', 'crystal']"
67840,[]
135787,[]
260666,[]
327253,[]
154727,[]
423360,[]
11930,"['carrac', 'highway', 'polic', 'stolencar']"
431714,"['miniseri', 'psychedelicrock']"
390410,"['corrupt', 'wardocumentari']"
452372,['prescriptiondrugabus']
174720,[]
433878,['kid']
412280,"['futur', 'survivor', 'vision', 'trap', 'journey', 'hostil', 'matriarch']"
2104,"['monk', 'monasteri']"
66926,[]
447236,[]
110131,[]
41075,[]
37587,"['hungari', 'bird', 'kidsandfamili', 'anim', 'hungarian', 'turnsintoanim']"
41055,[]
8776,"['hungari', 'fascism', 'worldwarii', 'guest', 'major', 'militaryoffic', 'famili', 'oppress']"
41689,[]
60800,"['cat', 'talkinganim', 'cartooncat', 'adultanim']"
354296,[]
165095,[]
37926,"['newyork', 'wormhol', 'polic', 'stripper', 'alien', 'canuxploit']"
193216,"['ant', 'insect']"
86772,['olddarkhous']
70133,['napoleonicwar']
259231,"['canada', 'winter', 'snow']"
38164,[]
180850,[]
243312,"['mar', 'car']"
431251,[]
124505,[]
133977,[]
39827,[]
277396,[]
49168,"['israel', 'palestin', 'wed']"
356167,"['music', 'documentari']"
404518,[]
458808,[]
272610,[]
144804,[]
381070,"['gay', 'bombayindia', 'friendship', 'visit']"
382475,"['gay', 'homophobia', 'professionalsoccerplay', 'homosexu', 'basedonplayormus', 'gayinterest', 'inthecloset', 'soccer', 'gayman', 'homophob', 'lgbt', 'homophob']"
337747,['miniseri']
117680,['womandirector']
24564,"['vorort', 'urbanlif', 'suburbia', 'urbansprawl']"
458310,"['childhoodmemori', 'highschool', 'stand-upcomedi', 'stand-upcomedian', 'immigrantexperi']"
328407,[]
44458,"['lovetriangl', 'underwaterscen', 'screeningroom', 'cocktailparti']"
392734,['womandirector']
400552,[]
54000,"['hollywood', 'actor']"
121888,"['murder', 'slasher', 'ghost', 'extrasensorypercept']"
33365,"['newlov', 'finalexam']"
204690,['womandirector']
139559,[]
260312,['womandirector']
372355,['drama']
334681,['womandirector']
352202,"['china', 'pollut', 'coal']"
303835,[]
360592,[]
227245,"['airplan', 'decis', 'fallinginlov', 'seasid']"
459295,['stand-upcomedi']
60194,[]
348853,[]
381096,"['creativ', 'womandirector']"
413666,"['gay', 'homosexu', 'gayrelationship', 'gayinterest', 'inthecloset', 'gayman', 'homoerotic', 'lgbt', 'erotica']"
330333,['drama']
446850,[]
430988,[]
418787,[]
449012,['nba']
16455,[]
292631,"['politicalnegoti', 'friendship', 'basquecountry', 'parodi', 'eta', 'misunderstand', 'terror', 'basedontrueev']"
401359,"['infect', 'undead', 'surviv', 'zombi', 'desert', 'suv', 'zombieapocalyps']"
382589,"['midlifecrisi', 'plasticsurgeri', 'director', 'coupl', 'produc', 'actress', 'actor']"
76812,"['screenplay', 'isol', 'remak', 'drifter', 'writer', 'renov', 'confin', 'murder', 'abduct']"
